"state_no_vec","z","z_true","pr_post"
"3682 3683 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6460 6461 6462 6561","21 46","4081","0.0011 0.0012 0.0005 0.0008 0.0004 0.0006 0.0013 0.0004 0.0033 0.0011 0.0022 0.0041 0.0026 0.0053 0.0033 0.0043 0.0021 0.0049 0.0060 0.0061 0.0014 0.0029 0.0017 0.0072 0.0012 0.0019 0.0031 0.0051 0.0128 0.0011 0.0025 0.0014 0.0073 0.0030 0.0010 0.0097 0.0137 0.0092 0.0042 0.0061 0.0089 0.0028 0.0010 0.0089 0.0083 0.0042 0.0042 0.0023 0.0019 0.0016 0.0015 0.0089 0.0076 0.0045 0.0170 0.0145 0.0373 0.0277 0.0132 0.0294 0.0111 0.0061 0.0052 0.0085 0.0092 0.0430 0.0817 0.0267 0.0037 0.0049 0.0046 0.0150 0.0411 0.0810 0.0126 0.0100 0.0096 0.0116 0.0103 0.0096 0.0043 0.0128 0.0094 0.0022 0.0234 0.0262 0.0136 0.0025 0.0052 0.0153 0.0201 0.0101 0.0130 0.0138 0.0118 0.0197 0.0016 0.0052 0.0095 0.0040 0.0073 0.0014 0.0055 0.0009 0.0013 0.0004 0.0004"
"3682 3683 3782 3783 3881 3882 3962 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6460 6461 6462 6560 6561","60 42","4181","0.0010 0.0010 0.0010 0.0006 0.0003 0.0006 0.0014 0.0027 0.0017 0.0026 0.0028 0.0020 0.0065 0.0036 0.0051 0.0022 0.0057 0.0054 0.0056 0.0011 0.0023 0.0012 0.0067 0.0011 0.0014 0.0023 0.0045 0.0127 0.0010 0.0020 0.0011 0.0054 0.0023 0.0012 0.0098 0.0148 0.0090 0.0039 0.0052 0.0070 0.0021 0.0012 0.0087 0.0086 0.0038 0.0037 0.0018 0.0017 0.0017 0.0022 0.0069 0.0059 0.0035 0.0157 0.0152 0.0413 0.0315 0.0166 0.0310 0.0128 0.0052 0.0040 0.0065 0.0070 0.0464 0.0942 0.0316 0.0039 0.0040 0.0032 0.0181 0.0465 0.0913 0.0147 0.0083 0.0077 0.0092 0.0156 0.0078 0.0034 0.0077 0.0105 0.0019 0.0226 0.0241 0.0130 0.0024 0.0039 0.0125 0.0147 0.0078 0.0136 0.0114 0.0121 0.0182 0.0016 0.0038 0.0072 0.0033 0.0057 0.0012 0.0047 0.0009 0.0012 0.0004 0.0008 0.0004"
"3682 3683 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6460 6461 6462 6560 6561","51 88","4080","0.0009 0.0008 0.0003 0.0008 0.0005 0.0003 0.0004 0.0009 0.0003 0.0022 0.0010 0.0019 0.0021 0.0019 0.0047 0.0030 0.0035 0.0020 0.0042 0.0044 0.0041 0.0010 0.0021 0.0011 0.0054 0.0009 0.0013 0.0021 0.0035 0.0087 0.0010 0.0018 0.0009 0.0050 0.0022 0.0011 0.0084 0.0118 0.0079 0.0038 0.0050 0.0066 0.0021 0.0011 0.0083 0.0079 0.0036 0.0035 0.0019 0.0017 0.0020 0.0022 0.0066 0.0055 0.0034 0.0129 0.0124 0.0330 0.0271 0.0146 0.0282 0.0113 0.0037 0.0039 0.0063 0.0071 0.0430 0.0881 0.0303 0.0042 0.0039 0.0033 0.0144 0.0454 0.0921 0.0158 0.0080 0.0070 0.0094 0.0172 0.0082 0.0028 0.0087 0.0155 0.0027 0.0233 0.0242 0.0134 0.0048 0.0049 0.0157 0.0201 0.0117 0.0157 0.0172 0.0145 0.0214 0.0023 0.0064 0.0128 0.0057 0.0114 0.0027 0.0101 0.0021 0.0030 0.0011 0.0023 0.0011"
"3682 3683 3781 3782 3783 3882 3962 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6460 6461 6462 6557 6558 6560 6561 6562","66 14","3981","0.0012 0.0009 0.0004 0.0011 0.0006 0.0004 0.0014 0.0023 0.0013 0.0027 0.0024 0.0019 0.0066 0.0036 0.0047 0.0022 0.0055 0.0047 0.0051 0.0011 0.0021 0.0011 0.0056 0.0009 0.0014 0.0020 0.0035 0.0112 0.0008 0.0019 0.0009 0.0053 0.0021 0.0012 0.0094 0.0137 0.0080 0.0043 0.0048 0.0064 0.0019 0.0011 0.0088 0.0087 0.0039 0.0036 0.0018 0.0017 0.0025 0.0026 0.0063 0.0052 0.0028 0.0148 0.0127 0.0378 0.0291 0.0153 0.0289 0.0127 0.0045 0.0037 0.0057 0.0060 0.0443 0.0999 0.0306 0.0040 0.0033 0.0028 0.0142 0.0475 0.0942 0.0158 0.0073 0.0064 0.0086 0.0152 0.0063 0.0026 0.0078 0.0175 0.0040 0.0270 0.0227 0.0113 0.0030 0.0049 0.0116 0.0169 0.0087 0.0131 0.0129 0.0141 0.0179 0.0029 0.0039 0.0081 0.0042 0.0077 0.0021 0.0071 0.0016 0.0022 0.0009 0.0004 0.0004 0.0018 0.0009 0.0004"
"3682 3683 3781 3782 3783 3881 3882 3962 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6460 6461 6462 6557 6558 6560 6561 6562","78 61","3783","0.0015 0.0011 0.0005 0.0014 0.0008 0.0004 0.0006 0.0009 0.0031 0.0011 0.0023 0.0030 0.0027 0.0055 0.0032 0.0040 0.0024 0.0053 0.0057 0.0054 0.0015 0.0029 0.0017 0.0062 0.0012 0.0019 0.0033 0.0039 0.0101 0.0013 0.0025 0.0014 0.0073 0.0033 0.0012 0.0094 0.0135 0.0094 0.0050 0.0065 0.0093 0.0030 0.0013 0.0099 0.0097 0.0051 0.0048 0.0027 0.0026 0.0024 0.0022 0.0085 0.0070 0.0044 0.0079 0.0096 0.0281 0.0252 0.0131 0.0264 0.0118 0.0032 0.0043 0.0078 0.0091 0.0393 0.0836 0.0289 0.0044 0.0043 0.0041 0.0099 0.0408 0.0880 0.0147 0.0081 0.0082 0.0129 0.0098 0.0082 0.0035 0.0139 0.0109 0.0045 0.0214 0.0208 0.0090 0.0068 0.0060 0.0096 0.0216 0.0118 0.0102 0.0124 0.0128 0.0239 0.0033 0.0058 0.0115 0.0057 0.0120 0.0034 0.0120 0.0031 0.0041 0.0024 0.0013 0.0009 0.0038 0.0017 0.0010"
"3682 3683 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6457 6460 6461 6462 6557 6558 6560 6561 6562","85 -12","3683","0.0025 0.0021 0.0009 0.0026 0.0012 0.0007 0.0008 0.0016 0.0005 0.0048 0.0013 0.0031 0.0045 0.0036 0.0073 0.0043 0.0055 0.0026 0.0075 0.0068 0.0077 0.0021 0.0038 0.0022 0.0067 0.0013 0.0027 0.0040 0.0041 0.0150 0.0013 0.0030 0.0017 0.0093 0.0039 0.0013 0.0106 0.0158 0.0094 0.0056 0.0080 0.0110 0.0034 0.0013 0.0105 0.0108 0.0055 0.0057 0.0028 0.0029 0.0025 0.0028 0.0092 0.0077 0.0043 0.0110 0.0104 0.0336 0.0254 0.0136 0.0259 0.0120 0.0043 0.0044 0.0075 0.0090 0.0393 0.0909 0.0276 0.0040 0.0041 0.0038 0.0084 0.0430 0.0836 0.0145 0.0079 0.0083 0.0116 0.0100 0.0070 0.0043 0.0120 0.0096 0.0060 0.0200 0.0200 0.0093 0.0036 0.0047 0.0075 0.0149 0.0093 0.0077 0.0081 0.0098 0.0191 0.0035 0.0042 0.0077 0.0036 0.0070 0.0023 0.0075 0.0005 0.0019 0.0027 0.0017 0.0011 0.0008 0.0027 0.0011 0.0007"
"3682 3683 3780 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6457 6460 6461 6462 6557 6558 6560 6561 6562","-35 88","3682","0.0017 0.0011 0.0002 0.0006 0.0016 0.0007 0.0004 0.0005 0.0015 0.0003 0.0029 0.0016 0.0026 0.0030 0.0021 0.0067 0.0038 0.0039 0.0022 0.0051 0.0057 0.0053 0.0014 0.0021 0.0013 0.0063 0.0011 0.0016 0.0027 0.0042 0.0099 0.0011 0.0022 0.0012 0.0053 0.0026 0.0014 0.0092 0.0124 0.0084 0.0043 0.0055 0.0074 0.0023 0.0014 0.0090 0.0081 0.0044 0.0043 0.0022 0.0018 0.0028 0.0025 0.0070 0.0055 0.0033 0.0148 0.0135 0.0344 0.0289 0.0135 0.0267 0.0111 0.0034 0.0031 0.0055 0.0070 0.0470 0.0920 0.0296 0.0039 0.0033 0.0028 0.0156 0.0464 0.0949 0.0147 0.0065 0.0065 0.0082 0.0119 0.0070 0.0033 0.0109 0.0142 0.0028 0.0278 0.0275 0.0137 0.0030 0.0042 0.0128 0.0154 0.0092 0.0104 0.0099 0.0100 0.0196 0.0033 0.0050 0.0091 0.0038 0.0073 0.0025 0.0072 0.0008 0.0023 0.0029 0.0018 0.0017 0.0010 0.0030 0.0012 0.0008"
"3682 3683 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6460 6461 6462 6557 6558 6560 6561 6562","67 24","3781","0.0017 0.0012 0.0009 0.0018 0.0007 0.0004 0.0005 0.0020 0.0003 0.0030 0.0021 0.0038 0.0030 0.0018 0.0083 0.0049 0.0056 0.0024 0.0067 0.0061 0.0062 0.0014 0.0023 0.0012 0.0064 0.0011 0.0016 0.0023 0.0040 0.0130 0.0011 0.0021 0.0010 0.0053 0.0023 0.0016 0.0099 0.0156 0.0090 0.0045 0.0056 0.0069 0.0022 0.0016 0.0092 0.0095 0.0045 0.0046 0.0020 0.0019 0.0028 0.0031 0.0067 0.0054 0.0030 0.0158 0.0130 0.0374 0.0298 0.0160 0.0267 0.0128 0.0038 0.0031 0.0050 0.0064 0.0454 0.1001 0.0317 0.0039 0.0031 0.0024 0.0159 0.0490 0.0947 0.0151 0.0065 0.0064 0.0076 0.0162 0.0061 0.0033 0.0073 0.0119 0.0025 0.0269 0.0265 0.0126 0.0028 0.0038 0.0117 0.0119 0.0078 0.0105 0.0084 0.0080 0.0146 0.0023 0.0035 0.0066 0.0029 0.0052 0.0014 0.0047 0.0002 0.0007 0.0014 0.0017 0.0013 0.0011 0.0007 0.0021 0.0008 0.0006"
"3682 3683 3780 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6457 6460 6461 6462 6557 6558 6560 6561 6562","32 72","3780","0.0010 0.0007 0.0002 0.0004 0.0011 0.0004 0.0003 0.0003 0.0014 0.0002 0.0017 0.0017 0.0027 0.0017 0.0013 0.0068 0.0038 0.0037 0.0021 0.0044 0.0045 0.0039 0.0008 0.0014 0.0007 0.0055 0.0009 0.0009 0.0016 0.0034 0.0078 0.0008 0.0015 0.0007 0.0034 0.0016 0.0014 0.0086 0.0109 0.0073 0.0036 0.0038 0.0047 0.0015 0.0015 0.0081 0.0072 0.0035 0.0034 0.0015 0.0013 0.0029 0.0029 0.0053 0.0040 0.0023 0.0148 0.0138 0.0345 0.0298 0.0149 0.0275 0.0111 0.0028 0.0024 0.0039 0.0050 0.0487 0.0986 0.0318 0.0040 0.0026 0.0019 0.0193 0.0501 0.1007 0.0162 0.0053 0.0047 0.0060 0.0201 0.0056 0.0020 0.0062 0.0212 0.0023 0.0335 0.0349 0.0174 0.0030 0.0037 0.0170 0.0129 0.0073 0.0159 0.0136 0.0105 0.0155 0.0022 0.0040 0.0080 0.0037 0.0069 0.0018 0.0062 0.0012 0.0016 0.0022 0.0015 0.0017 0.0010 0.0026 0.0009 0.0007"
"3682 3683 3781 3782 3783 3881 3882 3962 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6460 6461 6462 6556 6557 6558 6560 6561 6562","106 -1","3781","0.0018 0.0013 0.0010 0.0018 0.0008 0.0004 0.0005 0.0017 0.0029 0.0018 0.0036 0.0025 0.0019 0.0081 0.0047 0.0054 0.0025 0.0065 0.0055 0.0055 0.0012 0.0023 0.0011 0.0058 0.0010 0.0014 0.0021 0.0033 0.0107 0.0010 0.0019 0.0009 0.0049 0.0021 0.0017 0.0089 0.0144 0.0084 0.0044 0.0049 0.0061 0.0019 0.0016 0.0085 0.0091 0.0043 0.0041 0.0018 0.0018 0.0033 0.0033 0.0061 0.0049 0.0026 0.0118 0.0113 0.0358 0.0297 0.0163 0.0276 0.0132 0.0031 0.0028 0.0044 0.0057 0.0456 0.1053 0.0333 0.0039 0.0025 0.0021 0.0125 0.0507 0.1014 0.0164 0.0053 0.0048 0.0069 0.0160 0.0046 0.0020 0.0063 0.0166 0.0029 0.0316 0.0281 0.0145 0.0035 0.0031 0.0142 0.0118 0.0065 0.0137 0.0128 0.0110 0.0122 0.0020 0.0029 0.0056 0.0027 0.0050 0.0013 0.0047 0.0004 0.0007 0.0011 0.0016 0.0011 0.0002 0.0011 0.0006 0.0016 0.0006 0.0005"
"3682 3683 3780 3781 3782 3783 3881 3882 3962 3980 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6457 6460 6461 6462 6557 6558 6560 6561 6562","26 139","3782","0.0014 0.0010 0.0003 0.0005 0.0016 0.0006 0.0004 0.0004 0.0011 0.0003 0.0022 0.0012 0.0024 0.0020 0.0018 0.0061 0.0033 0.0034 0.0021 0.0045 0.0046 0.0040 0.0011 0.0017 0.0011 0.0050 0.0009 0.0012 0.0020 0.0029 0.0076 0.0009 0.0017 0.0008 0.0042 0.0020 0.0014 0.0082 0.0103 0.0069 0.0039 0.0045 0.0058 0.0018 0.0014 0.0083 0.0076 0.0040 0.0039 0.0018 0.0017 0.0030 0.0030 0.0060 0.0047 0.0028 0.0099 0.0108 0.0306 0.0271 0.0137 0.0262 0.0117 0.0022 0.0024 0.0046 0.0061 0.0446 0.0964 0.0311 0.0043 0.0024 0.0023 0.0112 0.0482 0.0995 0.0166 0.0049 0.0049 0.0069 0.0122 0.0051 0.0023 0.0082 0.0164 0.0040 0.0326 0.0337 0.0156 0.0049 0.0040 0.0174 0.0178 0.0078 0.0177 0.0173 0.0162 0.0181 0.0026 0.0043 0.0091 0.0044 0.0090 0.0027 0.0092 0.0018 0.0023 0.0034 0.0023 0.0026 0.0012 0.0034 0.0015 0.0010"
"3682 3683 3781 3782 3783 3881 3882 3962 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6560 6561 6562","20 61","3682","0.0008 0.0005 0.0005 0.0009 0.0003 0.0002 0.0002 0.0012 0.0014 0.0010 0.0021 0.0014 0.0009 0.0048 0.0026 0.0029 0.0013 0.0036 0.0031 0.0031 0.0007 0.0012 0.0007 0.0034 0.0006 0.0008 0.0012 0.0021 0.0069 0.0005 0.0012 0.0005 0.0029 0.0012 0.0011 0.0059 0.0093 0.0053 0.0030 0.0031 0.0039 0.0012 0.0011 0.0060 0.0061 0.0031 0.0030 0.0012 0.0011 0.0029 0.0026 0.0044 0.0034 0.0018 0.0149 0.0121 0.0358 0.0282 0.0140 0.0238 0.0114 0.0024 0.0018 0.0031 0.0040 0.0469 0.1050 0.0307 0.0036 0.0018 0.0016 0.0137 0.0532 0.1022 0.0160 0.0039 0.0039 0.0054 0.0155 0.0036 0.0020 0.0061 0.0170 0.0034 0.0456 0.0430 0.0218 0.0026 0.0029 0.0194 0.0180 0.0071 0.0209 0.0197 0.0184 0.0177 0.0032 0.0037 0.0068 0.0034 0.0065 0.0022 0.0069 0.0007 0.0014 0.0003 0.0019 0.0026 0.0018 0.0004 0.0019 0.0011 0.0028 0.0011 0.0007"
"3682 3683 3781 3782 3783 3882 3962 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6560 6561 6562","27 -39","3782","0.0007 0.0004 0.0003 0.0008 0.0003 0.0002 0.0014 0.0011 0.0016 0.0023 0.0010 0.0008 0.0053 0.0028 0.0027 0.0015 0.0032 0.0032 0.0028 0.0005 0.0010 0.0004 0.0038 0.0006 0.0006 0.0010 0.0023 0.0063 0.0005 0.0010 0.0004 0.0025 0.0010 0.0010 0.0062 0.0078 0.0050 0.0028 0.0024 0.0031 0.0009 0.0010 0.0057 0.0051 0.0026 0.0026 0.0009 0.0008 0.0028 0.0023 0.0036 0.0027 0.0015 0.0171 0.0145 0.0360 0.0326 0.0151 0.0250 0.0109 0.0018 0.0014 0.0024 0.0032 0.0517 0.1080 0.0327 0.0036 0.0015 0.0012 0.0196 0.0526 0.1048 0.0153 0.0030 0.0031 0.0040 0.0173 0.0031 0.0015 0.0051 0.0188 0.0018 0.0450 0.0517 0.0235 0.0022 0.0025 0.0220 0.0173 0.0064 0.0188 0.0192 0.0174 0.0162 0.0021 0.0031 0.0053 0.0021 0.0041 0.0014 0.0041 0.0004 0.0012 0.0002 0.0013 0.0016 0.0011 0.0002 0.0015 0.0008 0.0018 0.0007 0.0005"
"3682 3683 3781 3782 3783 3962 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6458 6460 6461 6462 6556 6557 6558 6560 6561 6562","66 29","6562","0.0007 0.0005 0.0003 0.0006 0.0003 0.0016 0.0010 0.0020 0.0030 0.0009 0.0008 0.0066 0.0038 0.0036 0.0017 0.0041 0.0034 0.0031 0.0005 0.0009 0.0004 0.0042 0.0006 0.0006 0.0009 0.0025 0.0071 0.0006 0.0009 0.0005 0.0023 0.0010 0.0013 0.0063 0.0097 0.0059 0.0028 0.0025 0.0030 0.0009 0.0012 0.0058 0.0058 0.0029 0.0027 0.0009 0.0008 0.0026 0.0023 0.0036 0.0027 0.0014 0.0167 0.0136 0.0380 0.0334 0.0181 0.0267 0.0122 0.0017 0.0015 0.0023 0.0031 0.0518 0.1112 0.0366 0.0038 0.0015 0.0011 0.0183 0.0541 0.1069 0.0168 0.0030 0.0030 0.0039 0.0203 0.0028 0.0015 0.0039 0.0174 0.0018 0.0430 0.0431 0.0238 0.0026 0.0026 0.0200 0.0168 0.0065 0.0181 0.0153 0.0155 0.0152 0.0013 0.0029 0.0048 0.0017 0.0030 0.0008 0.0027 0.0003 0.0008 0.0001 0.0008 0.0010 0.0007 0.0002 0.0010 0.0005 0.0012 0.0004 0.0003"
"3682 3683 3781 3782 3783 3962 3981 4064 4066 4080 4081 4166 4167 4169 4170 4171 4172 4173 4179 4180 4181 4269 4273 4278 4279 4368 4369 4374 4375 4376 4377 4378 4465 4467 4468 4469 4470 4475 4476 4477 4565 4568 4569 4570 4571 4575 4576 4663 4664 4672 4673 4674 4752 4757 4759 4760 4761 4762 4763 4764 4771 4772 4773 4859 4860 4861 4864 4870 4872 4952 4959 4960 4961 4968 4969 4971 5052 5068 5069 5070 5152 5170 5252 5253 5353 5372 5466 5553 5561 5564 5653 5655 5656 5661 5761 5861 6061 6161 6261 6360 6361 6456 6457 6460 6461 6462 6556 6557 6558 6560 6561 6562","32 97","3981","0.0005 0.0002 0.0002 0.0005 0.0002 0.0009 0.0008 0.0011 0.0019 0.0008 0.0007 0.0047 0.0027 0.0026 0.0014 0.0028 0.0027 0.0021 0.0004 0.0008 0.0004 0.0033 0.0005 0.0005 0.0008 0.0019 0.0052 0.0005 0.0008 0.0004 0.0020 0.0009 0.0011 0.0054 0.0072 0.0047 0.0025 0.0023 0.0027 0.0009 0.0011 0.0054 0.0051 0.0025 0.0026 0.0009 0.0008 0.0020 0.0023 0.0035 0.0026 0.0014 0.0118 0.0113 0.0316 0.0283 0.0152 0.0255 0.0106 0.0013 0.0014 0.0024 0.0033 0.0466 0.1013 0.0334 0.0039 0.0015 0.0011 0.0156 0.0515 0.1049 0.0180 0.0029 0.0028 0.0044 0.0178 0.0031 0.0014 0.0046 0.0205 0.0028 0.0408 0.0454 0.0236 0.0044 0.0039 0.0282 0.0232 0.0095 0.0246 0.0225 0.0191 0.0233 0.0015 0.0053 0.0100 0.0037 0.0065 0.0015 0.0053 0.0007 0.0016 0.0014 0.0019 0.0014 0.0003 0.0021 0.0011 0.0024 0.0009 0.0007"
